SRR1039509.6797	sp|O35973|PER1_MOUSE	95.0	20	1	0	1	60	552	571	3.74e-09	44.3
SRR1039509.25613	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	175	194	1.90e-09	45.1
SRR1039509.41917	sp|P43354|NR4A2_HUMAN	61.9	21	8	0	1	63	55	75	8.69e-05	32.0
SRR1039509.72951	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	628	648	3.06e-10	47.4
SRR1039509.91593	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	699	718	2.85e-07	38.9
SRR1039509.119529	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	326	345	2.91e-10	47.4
SRR1039509.137234	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	210	229	1.11e-07	40.0
SRR1039509.175723	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	382	401	1.14e-10	48.5
SRR1039509.190238	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	333	353	8.76e-11	48.9
SRR1039509.224706	tr|C0ITM0|C0ITM0_DANRE	75.0	20	5	0	61	2	309	328	7.54e-07	37.7
SRR1039509.227698	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	356	375	1.14e-10	48.5
SRR1039509.238622	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	405	425	3.06e-10	47.4
SRR1039509.294202	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	542	561	2.91e-10	47.4
SRR1039509.301691	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	1175	1195	1.64e-10	48.1
SRR1039509.308323	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	1089	1109	8.59e-08	40.4
SRR1039509.316935	sp|O35973|PER1_MOUSE	85.0	20	3	0	62	3	576	595	2.85e-07	38.9
SRR1039509.329078	sp|O35973|PER1_MOUSE	94.1	17	1	0	1	51	941	957	1.17e-04	31.6
SRR1039509.347263	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	1167	1186	3.55e-09	44.3
SRR1039509.387396	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	1176	1196	7.83e-10	46.2
SRR1039509.391492	tr|C0ITM0|C0ITM0_DANRE	68.4	19	6	0	5	61	304	322	1.14e-04	31.6
SRR1039509.461303	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	399	419	7.83e-10	46.2
SRR1039509.468619	sp|O35973|PER1_MOUSE	100	20	0	0	4	63	69	88	1.30e-05	34.3
SRR1039509.478372	sp|P43354|NR4A2_HUMAN	78.9	19	4	0	6	62	504	522	2.12e-07	39.3
SRR1039509.478901	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	439	459	1.34e-11	51.2
SRR1039509.540640	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	628	648	3.06e-10	47.4
SRR1039509.561612	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	358	378	1.64e-10	48.1
SRR1039509.617211	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	1030	1049	1.00e-06	37.4
SRR1039509.644417	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	483	503	1.31e-08	42.7
SRR1039509.665226	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	1211	1230	2.60e-09	44.7
SRR1039509.672345	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	1181	1201	4.19e-10	47.0
SRR1039509.695999	sp|O35973|PER1_MOUSE	100	19	0	0	62	6	220	238	5.34e-07	38.1
SRR1039509.725014	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	4	23	6.65e-09	43.5
SRR1039509.737043	sp|P43354|NR4A2_HUMAN	90.0	20	2	0	62	3	508	527	2.12e-07	39.3
SRR1039509.833084	sp|O35973|PER1_MOUSE	90.5	21	2	0	1	63	1136	1156	1.61e-07	39.7
SRR1039509.850292	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	283	302	4.86e-09	43.9
SRR1039509.861809	sp|O35973|PER1_MOUSE	89.5	19	2	0	62	6	939	957	3.16e-05	33.1
SRR1039509.865291	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	423	443	1.34e-11	51.2
SRR1039509.974933	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	312	332	2.24e-10	47.8
SRR1039509.996167	sp|O35973|PER1_MOUSE	90.0	20	2	0	3	62	234	253	2.85e-07	38.9
SRR1039509.998794	sp|O35973|PER1_MOUSE	100	18	0	0	2	55	446	463	2.60e-09	44.7
SRR1039509.1014557	sp|O35973|PER1_MOUSE	94.7	19	1	0	62	6	263	281	6.65e-09	43.5
SRR1039509.1023066	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	246	265	3.18e-08	41.6
SRR1039509.1033787	sp|O35973|PER1_MOUSE	100	18	0	0	1	54	36	53	5.64e-07	38.1
SRR1039509.1036600	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	782	801	3.18e-08	41.6
SRR1039509.1074492	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	368	387	5.44e-10	46.6
SRR1039509.1108535	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	911	930	1.53e-07	39.7
SRR1039509.1126493	sp|O35973|PER1_MOUSE	84.2	19	3	0	5	61	850	868	2.56e-06	36.2
SRR1039509.1157024	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	1155	1175	6.28e-08	40.8
SRR1039509.1165368	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	187	207	1.07e-09	45.8
SRR1039509.1170193	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	543	562	5.44e-10	46.6
SRR1039509.1184915	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	683	702	2.85e-07	38.9
SRR1039509.1244527	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	972	992	8.59e-08	40.4
SRR1039509.1257452	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	243	262	2.60e-09	44.7
SRR1039509.1259931	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	226	246	5.12e-09	43.9
SRR1039509.1264801	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	968	987	3.55e-09	44.3
SRR1039509.1265032	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	5	24	1.70e-08	42.4
SRR1039509.1283472	sp|O35973|PER1_MOUSE	90.5	21	2	0	63	1	1202	1222	2.74e-09	44.7
SRR1039509.1307801	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	1215	1234	4.86e-09	43.9
SRR1039509.1308448	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	155	174	4.86e-09	43.9
SRR1039509.1310928	sp|O35973|PER1_MOUSE	100	18	0	0	1	54	36	53	5.64e-07	38.1
SRR1039509.1334193	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	701	720	2.56e-06	36.2
SRR1039509.1357913	sp|P43354|NR4A2_HUMAN	55.0	20	9	0	63	4	399	418	1.63e-04	31.2
SRR1039509.1365013	tr|C0ITM0|C0ITM0_DANRE	75.0	16	4	0	5	52	118	133	5.48e-04	29.6
SRR1039509.1382087	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	134	153	1.11e-07	40.0
SRR1039509.1382561	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	356	376	2.51e-11	50.4
SRR1039509.1392350	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	451	470	2.60e-09	44.7
SRR1039509.1418467	sp|P43354|NR4A2_HUMAN	90.0	20	2	0	61	2	569	588	1.73e-08	42.4
SRR1039509.1474445	sp|O35973|PER1_MOUSE	100	15	0	0	18	62	1	15	4.33e-05	32.7
SRR1039509.1478768	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	152	172	1.07e-09	45.8
SRR1039509.1549721	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	422	441	2.38e-11	50.4
SRR1039509.1551001	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	87	107	3.71e-06	35.8
SRR1039509.1560394	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	437	456	8.32e-11	48.9
SRR1039509.1577516	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	1212	1232	2.74e-09	44.7
SRR1039509.1591899	sp|O35973|PER1_MOUSE	93.3	15	1	0	62	18	639	653	4.33e-05	32.7
SRR1039509.1607350	sp|P43354|NR4A2_HUMAN	71.4	21	6	0	63	1	415	435	4.18e-07	38.5
SRR1039509.1609330	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	338	358	5.72e-10	46.6
SRR1039509.1610114	sp|O35973|PER1_MOUSE	85.0	20	3	0	3	62	512	531	3.51e-06	35.8
SRR1039509.1724840	sp|O35973|PER1_MOUSE	94.1	17	1	0	4	54	941	957	2.20e-04	30.8
SRR1039509.1732571	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	963	982	4.86e-09	43.9
SRR1039509.1767820	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	390	409	3.98e-10	47.0
SRR1039509.1801473	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	401	420	1.90e-09	45.1
SRR1039509.1810587	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	623	643	3.06e-10	47.4
