SRR1039512.143017	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	623	642	7.43e-10	46.2
SRR1039512.202382	sp|O35973|PER1_MOUSE	100	14	0	0	20	61	771	784	5.93e-05	32.3
SRR1039512.783123	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	915	934	1.24e-08	42.7
SRR1039512.2266242	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	363	382	2.91e-10	47.4
SRR1039512.2530915	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	544	563	1.90e-09	45.1
SRR1039512.2557395	tr|C0ITM0|C0ITM0_DANRE	65.0	20	7	0	1	60	114	133	3.09e-04	30.4
SRR1039512.2788705	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	4	24	2.00e-09	45.1
SRR1039512.2904197	sp|O35973|PER1_MOUSE	90.5	21	2	0	63	1	1204	1224	5.12e-09	43.9
SRR1039512.3055135	sp|O35973|PER1_MOUSE	95.0	20	1	0	2	61	285	304	1.90e-09	45.1
SRR1039512.3821131	sp|O35973|PER1_MOUSE	100	13	0	0	41	3	357	369	5.93e-05	32.3
SRR1039512.4202090	sp|O35973|PER1_MOUSE	81.0	21	4	0	1	63	566	586	1.78e-05	33.9
SRR1039512.4302584	sp|O35973|PER1_MOUSE	85.0	20	3	0	61	2	1154	1173	2.56e-06	36.2
SRR1039512.4309170	sp|O35973|PER1_MOUSE	85.7	21	3	0	63	1	1197	1217	7.01e-09	43.5
SRR1039512.4346895	sp|O35973|PER1_MOUSE	85.0	20	3	0	61	2	276	295	1.11e-07	40.0
SRR1039512.4563730	sp|O35973|PER1_MOUSE	94.7	19	1	0	58	2	621	639	3.18e-08	41.6
SRR1039512.4574951	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	92	112	5.07e-06	35.4
SRR1039512.4775912	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	94	114	9.51e-06	34.7
SRR1039512.4811942	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	195	214	1.70e-08	42.4
SRR1039512.5545849	sp|O35973|PER1_MOUSE	88.9	18	2	0	8	61	818	835	3.18e-08	41.6
SRR1039512.5713262	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	353	372	1.56e-10	48.1
SRR1039512.5890143	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	206	225	8.15e-08	40.4
SRR1039512.6484171	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	114	133	2.85e-07	38.9
SRR1039512.6568568	sp|O35973|PER1_MOUSE	100	14	0	0	42	1	963	976	3.34e-05	33.1
SRR1039512.6609291	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	86	105	5.93e-05	32.3
SRR1039512.6613788	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	546	566	4.19e-10	47.0
SRR1039512.6634973	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	361	380	2.13e-10	47.8
SRR1039512.6756731	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	92	112	5.07e-06	35.4
SRR1039512.6797851	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	212	231	3.18e-08	41.6
SRR1039512.7095676	sp|O35973|PER1_MOUSE	100	19	0	0	1	57	1046	1064	1.78e-05	33.9
SRR1039512.7101515	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	717	736	1.24e-08	42.7
SRR1039512.7620578	sp|P43354|NR4A2_HUMAN	95.0	20	1	0	3	62	323	342	2.37e-08	42.0
SRR1039512.7705146	sp|O35973|PER1_MOUSE	95.0	20	1	0	2	61	176	195	1.90e-09	45.1
SRR1039512.7909170	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	69	88	1.23e-05	34.3
SRR1039512.8011988	tr|C0ITM0|C0ITM0_DANRE	70.6	17	5	0	52	2	304	320	7.51e-04	29.3
SRR1039512.8320347	sp|O35973|PER1_MOUSE	100	14	0	0	63	22	1222	1235	1.61e-04	31.2
SRR1039512.8466461	tr|C0ITM0|C0ITM0_DANRE	70.6	17	5	0	12	62	304	320	7.51e-04	29.3
SRR1039512.8746672	sp|O35973|PER1_MOUSE	88.9	18	2	0	9	62	574	591	1.87e-06	36.6
SRR1039512.8845445	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	970	989	4.86e-09	43.9
SRR1039512.8883360	sp|O35973|PER1_MOUSE	93.3	15	1	0	62	18	825	839	2.08e-04	30.8
SRR1039512.9965646	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	164	183	3.18e-08	41.6
SRR1039512.10648390	tr|C0ITM0|C0ITM0_DANRE	73.7	19	5	0	2	58	311	329	1.93e-06	36.6
SRR1039512.10858336	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	377	396	1.70e-08	42.4
SRR1039512.10934755	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	716	736	2.74e-09	44.7
SRR1039512.11760036	sp|O35973|PER1_MOUSE	100	17	0	0	1	51	37	53	9.51e-06	34.7
SRR1039512.11941384	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	870	890	4.59e-08	41.2
SRR1039512.11970597	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	170	189	1.90e-09	45.1
SRR1039512.12098273	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	969	989	7.83e-10	46.2
SRR1039512.12210019	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	424	443	3.26e-11	50.1
SRR1039512.12621594	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	1181	1200	6.65e-09	43.5
SRR1039512.13038259	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	417	436	3.26e-11	50.1
SRR1039512.13443955	sp|O35973|PER1_MOUSE	100	17	0	0	11	61	69	85	5.35e-04	29.6
SRR1039512.13763446	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	115	134	1.00e-06	37.4
SRR1039512.13937093	sp|O35973|PER1_MOUSE	100	19	0	0	3	59	912	930	2.09e-07	39.3
SRR1039512.14350215	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	533	552	1.14e-10	48.5
SRR1039512.14712995	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	183	203	3.06e-10	47.4
SRR1039512.14816446	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	343	362	2.91e-10	47.4
SRR1039512.15054236	sp|O35973|PER1_MOUSE	95.0	20	1	0	2	61	1167	1186	5.96e-08	40.8
SRR1039512.15391156	sp|O35973|PER1_MOUSE	85.0	20	3	0	2	61	225	244	1.00e-06	37.4
SRR1039512.15759935	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	463	483	2.00e-09	45.1
SRR1039512.15951190	sp|O35973|PER1_MOUSE	90.0	20	2	0	3	62	792	811	1.53e-07	39.7
SRR1039512.16159391	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	386	405	2.91e-10	47.4
SRR1039512.16275536	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	126	146	5.64e-07	38.1
SRR1039512.16445923	sp|O35973|PER1_MOUSE	90.0	20	2	0	61	2	227	246	3.91e-07	38.5
SRR1039512.16573115	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	78	98	4.12e-07	38.5
SRR1039512.16647042	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	108	127	4.80e-06	35.4
SRR1039512.16715602	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	257	277	2.00e-09	45.1
SRR1039512.16771258	sp|P43354|NR4A2_HUMAN	78.9	19	4	0	2	58	468	486	4.43e-08	41.2
SRR1039512.17683724	sp|O35973|PER1_MOUSE	100	18	0	0	56	3	69	86	8.11e-05	32.0
SRR1039512.17992425	sp|O35973|PER1_MOUSE	90.5	21	2	0	1	63	790	810	8.59e-08	40.4
SRR1039512.18153385	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	155	175	1.46e-09	45.4
SRR1039512.18237612	sp|O35973|PER1_MOUSE	100	17	0	0	11	61	69	85	5.35e-04	29.6
SRR1039512.18246540	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	966	986	1.20e-10	48.5
SRR1039512.18285719	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	128	147	1.00e-06	37.4
SRR1039512.18577924	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	81	100	2.31e-05	33.5
SRR1039512.19012385	sp|O35973|PER1_MOUSE	88.2	17	2	0	13	63	818	834	1.61e-07	39.7
SRR1039512.19834122	sp|O35973|PER1_MOUSE	85.0	20	3	0	1	60	979	998	1.45e-06	37.0
SRR1039512.20049966	sp|P43354|NR4A2_HUMAN	81.0	21	4	0	1	63	518	538	5.14e-06	35.4
