SRR1039521.16046	sp|O35973|PER1_MOUSE	95.0	20	1	0	60	1	20	39	9.58e-09	43.1
SRR1039521.19896	sp|O35973|PER1_MOUSE	85.0	20	3	0	62	3	1196	1215	2.33e-08	42.0
SRR1039521.44893	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	157	177	9.58e-09	43.1
SRR1039521.66017	sp|O35973|PER1_MOUSE	95.0	20	1	0	2	61	184	203	7.43e-10	46.2
SRR1039521.91467	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	85	104	1.52e-04	31.2
SRR1039521.147543	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	75	94	1.37e-06	37.0
SRR1039521.148593	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	81	100	2.31e-05	33.5
SRR1039521.149515	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	92	112	5.07e-06	35.4
SRR1039521.170809	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	1186	1205	5.44e-10	46.6
SRR1039521.220662	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	464	483	9.09e-09	43.1
SRR1039521.243420	tr|C0ITM0|C0ITM0_DANRE	73.7	19	5	0	4	60	311	329	1.49e-06	37.0
SRR1039521.250527	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	89	108	4.33e-05	32.7
SRR1039521.259123	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	80	100	5.07e-06	35.4
SRR1039521.267712	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	29	48	6.65e-09	43.5
SRR1039521.281905	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	424	443	3.26e-11	50.1
SRR1039521.292640	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	684	704	6.28e-08	40.8
SRR1039521.304347	sp|O35973|PER1_MOUSE	85.0	20	3	0	2	61	979	998	1.87e-06	36.6
SRR1039521.350643	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	384	404	8.76e-11	48.9
SRR1039521.396799	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	1188	1207	9.09e-09	43.1
