SRR1039508.106918	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	360	380	8.76e-11	48.9
SRR1039508.209984	sp|O35973|PER1_MOUSE	100	18	0	0	56	3	771	788	8.15e-08	40.4
SRR1039508.589773	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	689	709	5.12e-09	43.9
SRR1039508.606490	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	69	88	1.23e-05	34.3
SRR1039508.734843	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	243	262	2.60e-09	44.7
SRR1039508.1099746	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	1183	1203	1.20e-10	48.5
SRR1039508.1102445	sp|O35973|PER1_MOUSE	100	13	0	0	25	63	771	783	4.14e-04	30.0
SRR1039508.1504350	sp|O35973|PER1_MOUSE	95.0	20	1	0	2	61	475	494	4.35e-08	41.2
SRR1039508.1619008	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	240	259	1.24e-08	42.7
SRR1039508.1753648	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	181	200	1.14e-10	48.5
SRR1039508.1765782	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	260	280	4.69e-11	49.7
SRR1039508.2846999	sp|O35973|PER1_MOUSE	90.0	20	2	0	62	3	1138	1157	2.56e-06	36.2
SRR1039508.3029756	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	429	448	1.27e-11	51.2
SRR1039508.3114255	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	75	95	6.94e-06	35.0
SRR1039508.3186860	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	406	425	1.39e-09	45.4
SRR1039508.3239450	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	92	111	9.00e-06	34.7
SRR1039508.3296259	tr|W1PJ14|W1PJ14_AMBTC	88.2	17	2	0	12	62	528	544	1.39e-06	37.0
SRR1039508.3428881	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	243	262	2.60e-09	44.7
SRR1039508.3603834	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	454	473	1.02e-09	45.8
SRR1039508.3796121	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	192	211	1.24e-08	42.7
SRR1039508.3842570	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	422	441	2.38e-11	50.4
SRR1039508.3917203	sp|O35973|PER1_MOUSE	93.3	15	1	0	1	45	639	653	4.57e-05	32.7
SRR1039508.4329900	sp|O35973|PER1_MOUSE	100	15	0	0	62	18	943	957	5.35e-04	29.6
