SRR1039521.19896	sp|O35973|PER1_MOUSE	95.0	20	1	0	2	61	1170	1189	9.09e-09	43.1
SRR1039521.44893	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	212	231	3.18e-08	41.6
SRR1039521.66017	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	208	227	2.09e-07	39.3
SRR1039521.91467	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	136	156	1.79e-08	42.4
SRR1039521.95349	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	22	42	2.45e-08	42.0
SRR1039521.147543	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	125	144	4.80e-06	35.4
SRR1039521.149515	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	126	146	5.64e-07	38.1
SRR1039521.170809	sp|O35973|PER1_MOUSE	100	19	0	0	62	6	1217	1235	4.86e-09	43.9
SRR1039521.220662	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	414	433	4.45e-11	49.7
SRR1039521.260723	sp|O35973|PER1_MOUSE	85.0	20	3	0	1	60	979	998	1.45e-06	37.0
SRR1039521.281905	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	395	414	6.65e-09	43.5
SRR1039521.304347	sp|O35973|PER1_MOUSE	85.0	20	3	0	62	3	1013	1032	2.08e-04	30.8
SRR1039521.307521	tr|C0ITM0|C0ITM0_DANRE	73.7	19	5	0	58	2	311	329	1.93e-06	36.6
SRR1039521.350643	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	467	486	4.35e-08	41.2
SRR1039521.396799	sp|O35973|PER1_MOUSE	90.5	21	2	0	1	63	1136	1156	1.61e-07	39.7
SRR1039521.399080	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	136	155	5.96e-08	40.8
SRR1039521.417667	sp|P43354|NR4A2_HUMAN	100	20	0	0	62	3	266	285	1.30e-11	51.2
SRR1039521.427022	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	913	932	5.34e-07	38.1
SRR1039521.455815	sp|P43354|NR4A2_HUMAN	78.9	19	4	0	58	2	461	479	1.73e-08	42.4
SRR1039521.466536	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	433	452	6.09e-11	49.3
SRR1039521.481335	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	411	431	4.69e-11	49.7
SRR1039521.486976	sp|O35973|PER1_MOUSE	71.4	21	6	0	63	1	565	585	2.20e-04	30.8
SRR1039521.517684	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	519	538	1.53e-07	39.7
SRR1039521.520934	sp|P43354|NR4A2_HUMAN	80.0	20	4	0	1	60	467	486	1.82e-08	42.4
SRR1039521.527974	sp|O35973|PER1_MOUSE	100	18	0	0	2	55	1047	1064	8.11e-05	32.0
SRR1039521.574047	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	428	447	1.27e-11	51.2
SRR1039521.644239	sp|P43354|NR4A2_HUMAN	90.0	20	2	0	61	2	578	597	2.12e-07	39.3
SRR1039521.662427	sp|O35973|PER1_MOUSE	100	19	0	0	59	3	407	425	4.86e-09	43.9
SRR1039521.667959	sp|O35973|PER1_MOUSE	95.0	20	1	0	2	61	482	501	4.35e-08	41.2
SRR1039521.670392	sp|O35973|PER1_MOUSE	85.0	20	3	0	61	2	920	939	8.15e-08	40.4
SRR1039521.679375	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	517	536	2.09e-07	39.3
SRR1039521.683259	sp|O35973|PER1_MOUSE	85.0	20	3	0	61	2	1013	1032	2.08e-04	30.8
SRR1039521.768008	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	1183	1202	1.39e-09	45.4
SRR1039521.792954	tr|C0ITM0|C0ITM0_DANRE	72.2	18	5	0	62	9	312	329	1.27e-05	34.3
SRR1039521.811309	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	255	274	4.86e-09	43.9
SRR1039521.820746	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	241	261	5.12e-09	43.9
SRR1039521.828434	sp|O35973|PER1_MOUSE	90.0	20	2	0	3	62	247	266	5.96e-08	40.8
SRR1039521.880321	sp|O35973|PER1_MOUSE	90.0	20	2	0	3	62	1141	1160	2.85e-07	38.9
SRR1039521.905997	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	28	47	6.65e-09	43.5
SRR1039521.950213	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	343	362	2.91e-10	47.4
SRR1039521.954627	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	1188	1207	9.09e-09	43.1
SRR1039521.957211	sp|O35973|PER1_MOUSE	90.0	20	2	0	61	2	279	298	2.09e-07	39.3
SRR1039521.1056501	sp|O35973|PER1_MOUSE	85.0	20	3	0	61	2	505	524	5.96e-08	40.8
SRR1039521.1068990	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	209	229	3.36e-08	41.6
SRR1039521.1097852	sp|O35973|PER1_MOUSE	95.2	21	1	0	1	63	24	44	9.58e-09	43.1
SRR1039521.1119412	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	1215	1235	3.06e-10	47.4
SRR1039521.1169142	sp|O35973|PER1_MOUSE	100	20	0	0	3	62	521	540	1.53e-07	39.7
SRR1039521.1172184	sp|O35973|PER1_MOUSE	89.5	19	2	0	59	3	1114	1132	1.11e-07	40.0
SRR1039521.1204416	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	344	363	2.91e-10	47.4
SRR1039521.1223870	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	1045	1064	1.00e-06	37.4
SRR1039521.1247523	sp|O35973|PER1_MOUSE	100	17	0	0	11	61	963	979	1.11e-07	40.0
SRR1039521.1261537	sp|O35973|PER1_MOUSE	90.0	20	2	0	62	3	1193	1212	2.60e-09	44.7
SRR1039521.1276260	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	441	461	1.34e-11	51.2
SRR1039521.1332900	sp|O35973|PER1_MOUSE	95.0	20	1	0	3	62	283	302	4.86e-09	43.9
SRR1039521.1333873	sp|O35973|PER1_MOUSE	94.7	19	1	0	63	7	553	571	4.59e-08	41.2
SRR1039521.1347108	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	1183	1203	1.20e-10	48.5
SRR1039521.1386070	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	1039	1059	1.18e-07	40.0
SRR1039521.1460686	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	1036	1055	2.09e-07	39.3
SRR1039521.1492657	sp|O35973|PER1_MOUSE	85.7	21	3	0	63	1	507	527	8.59e-08	40.4
SRR1039521.1519346	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	348	368	1.34e-11	51.2
SRR1039521.1523228	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	914	934	3.74e-09	44.3
SRR1039521.1539535	sp|O35973|PER1_MOUSE	100	20	0	0	62	3	536	555	8.32e-11	48.9
SRR1039521.1554417	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	299	318	1.90e-09	45.1
SRR1039521.1598061	sp|O35973|PER1_MOUSE	85.7	21	3	0	63	1	512	532	7.72e-07	37.7
SRR1039521.1615463	sp|O35973|PER1_MOUSE	100	21	0	0	1	63	1039	1059	1.18e-07	40.0
SRR1039521.1648950	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	427	447	1.50e-12	53.9
SRR1039521.1700764	sp|O35973|PER1_MOUSE	90.5	21	2	0	1	63	618	638	7.01e-09	43.5
SRR1039521.1703419	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	339	358	5.44e-10	46.6
SRR1039521.1711759	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	246	265	3.18e-08	41.6
SRR1039521.1750595	sp|O35973|PER1_MOUSE	85.7	21	3	0	63	1	1000	1020	4.14e-04	30.0
SRR1039521.1756832	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	1165	1185	7.01e-09	43.5
SRR1039521.1757933	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	212	231	3.18e-08	41.6
SRR1039521.1773981	sp|O35973|PER1_MOUSE	95.2	21	1	0	63	1	421	441	1.34e-11	51.2
SRR1039521.1776836	tr|A2BGS7|A2BGS7_DANRE	83.3	18	3	0	1	54	112	129	9.91e-06	34.7
SRR1039521.1780840	sp|O35973|PER1_MOUSE	94.7	19	1	0	1	57	874	892	1.79e-08	42.4
SRR1039521.1798977	sp|O35973|PER1_MOUSE	100	20	0	0	61	2	398	417	1.39e-09	45.4
SRR1039521.1809708	sp|O35973|PER1_MOUSE	85.7	21	3	0	63	1	1000	1020	4.14e-04	30.0
SRR1039521.1843613	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	117	136	1.00e-06	37.4
SRR1039521.1894683	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	76	96	5.64e-07	38.1
SRR1039521.1906217	sp|O35973|PER1_MOUSE	100	20	0	0	2	61	966	985	1.02e-09	45.8
SRR1039521.1923212	sp|O35973|PER1_MOUSE	100	21	0	0	63	1	290	310	1.34e-11	51.2
SRR1039521.1937636	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	632	651	1.02e-09	45.8
SRR1039521.2010612	sp|O35973|PER1_MOUSE	80.0	20	4	0	2	61	565	584	3.16e-05	33.1
SRR1039521.2028151	sp|O35973|PER1_MOUSE	90.5	21	2	0	1	63	1202	1222	2.74e-09	44.7
SRR1039521.2133276	sp|O35973|PER1_MOUSE	85.0	20	3	0	3	62	511	530	3.51e-06	35.8
SRR1039521.2161334	sp|O35973|PER1_MOUSE	95.0	20	1	0	62	3	1153	1172	2.31e-05	33.5
SRR1039521.2201106	sp|O35973|PER1_MOUSE	95.0	20	1	0	61	2	199	218	1.53e-07	39.7
SRR1039521.2211486	sp|O35973|PER1_MOUSE	100	16	0	0	1	48	38	53	2.20e-04	30.8
SRR1039521.2218118	sp|O35973|PER1_MOUSE	85.0	20	3	0	2	61	868	887	6.58e-06	35.0
